OPD_DATE,VEHICLE_ID,RTE,DIR,TRIP_ID,STOP_ID,STOP_NAME,SCH_STOP_TM,ACT_STOP_TM
2016-05-02,6207,675,S,30906202,431,"3RD AVE & PIKE ST (431)",06:42:59,06:48:37
2016-05-02,6206,675,S,0,431,"3RD AVE & PIKE ST (431)",NULL,08:09:36
2016-05-02,6204,675,S,30906219,431,"3RD AVE & PIKE ST (431)",17:23:59,17:30:05
2016-05-02,6204,675,S,30906257,431,"3RD AVE & PIKE ST (431)",14:41:59,14:45:30
2016-05-02,6204,675,S,30906255,431,"3RD AVE & PIKE ST (431)",12:08:59,12:09:57
2016-05-02,6204,675,S,30906231,431,"3RD AVE & PIKE ST (431)",09:33:59,09:40:01
2016-05-02,6114,675,S,30906277,431,"3RD AVE & PIKE ST (431)",08:23:59,08:29:38
2016-05-02,6113,675,S,30906332,431,"3RD AVE & PIKE ST (431)",21:37:59,21:38:34
2016-05-02,6113,675,S,30906303,431,"3RD AVE & PIKE ST (431)",19:30:59,19:29:47
2016-05-02,6113,675,S,30906373,431,"3RD AVE & PIKE ST (431)",16:47:59,16:46:50
2016-05-02,6113,675,S,30906200,431,"3RD AVE & PIKE ST (431)",08:54:59,09:00:16
2016-05-02,6113,675,S,30906201,431,"3RD AVE & PIKE ST (431)",06:31:59,06:27:57
2016-05-02,6111,675,S,30906461,431,"3RD AVE & PIKE ST (431)",07:38:59,07:43:16
2016-05-02,6108,675,S,30906355,431,"3RD AVE & PIKE ST (431)",12:18:59,12:22:06
2016-05-02,6108,675,S,30906239,431,"3RD AVE & PIKE ST (431)",09:47:59,09:51:57
2016-05-02,6108,675,S,30906245,431,"3RD AVE & PIKE ST (431)",07:53:59,07:58:32
2016-05-02,6099,675,S,30906189,431,"3RD AVE & PIKE ST (431)",08:18:59,08:19:54
2016-05-02,6099,675,S,30906195,431,"3RD AVE & PIKE ST (431)",05:58:59,06:00:13
2016-05-02,6094,675,S,30906369,431,"3RD AVE & PIKE ST (431)",01:46:59,01:48:20
2016-05-02,6094,675,S,30906306,431,"3RD AVE & PIKE ST (431)",23:53:59,23:57:18
2016-05-02,6094,675,S,30906380,431,"3RD AVE & PIKE ST (431)",21:52:59,21:53:14
2016-05-02,6094,675,S,30906309,431,"3RD AVE & PIKE ST (431)",19:42:59,19:42:57
2016-05-02,6092,675,S,30906330,431,"3RD AVE & PIKE ST (431)",17:59:59,18:05:21
2016-05-02,6092,675,S,30906386,431,"3RD AVE & PIKE ST (431)",10:37:59,10:32:59
2016-05-02,6092,675,S,30906268,431,"3RD AVE & PIKE ST (431)",08:13:59,08:18:00
2016-05-02,6087,675,S,30906458,431,"3RD AVE & PIKE ST (431)",09:40:59,09:40:06
2016-05-02,6085,675,S,30906289,431,"3RD AVE & PIKE ST (431)",16:23:59,16:24:43
2016-05-02,6085,675,S,30906287,431,"3RD AVE & PIKE ST (431)",13:47:59,13:48:02
2016-05-02,6085,675,S,30906354,431,"3RD AVE & PIKE ST (431)",11:17:59,11:23:37
2016-05-02,6085,675,S,30906362,431,"3RD AVE & PIKE ST (431)",08:48:59,08:48:42
2016-05-02,6084,675,S,30906266,431,"3RD AVE & PIKE ST (431)",07:58:59,08:00:00
2016-05-02,6081,675,S,30906192,431,"3RD AVE & PIKE ST (431)",08:03:59,08:06:49
2016-05-02,6080,675,S,30906283,431,"3RD AVE & PIKE ST (431)",08:38:59,08:38:50
2016-05-02,6080,675,S,30906198,431,"3RD AVE & PIKE ST (431)",06:20:59,06:21:39
2016-05-02,6077,675,S,30906334,431,"3RD AVE & PIKE ST (431)",23:03:59,23:04:13
2016-05-02,6077,675,S,30906378,431,"3RD AVE & PIKE ST (431)",20:52:59,20:55:57
2016-05-02,6077,675,S,30906251,431,"3RD AVE & PIKE ST (431)",18:23:59,18:26:55
2016-05-02,6077,675,S,30906250,431,"3RD AVE & PIKE ST (431)",15:33:59,15:33:43
2016-05-02,6077,675,S,30906248,431,"3RD AVE & PIKE ST (431)",12:58:59,12:58:28
2016-05-02,6077,675,S,30906349,431,"3RD AVE & PIKE ST (431)",10:27:59,10:28:32
2016-05-02,6077,675,S,30906237,431,"3RD AVE & PIKE ST (431)",07:43:59,07:43:41
2016-05-02,6077,675,S,30906190,431,"3RD AVE & PIKE ST (431)",05:33:59,05:37:19
2016-05-02,6073,675,S,30906375,431,"3RD AVE & PIKE ST (431)",18:46:59,18:49:44
2016-05-02,6073,675,S,30906181,431,"3RD AVE & PIKE ST (431)",15:57:59,16:02:06
2016-05-02,6073,675,S,30906281,431,"3RD AVE & PIKE ST (431)",13:28:59,13:24:44
2016-05-02,6073,675,S,30906285,431,"3RD AVE & PIKE ST (431)",11:07:59,11:06:26
2016-05-02,6073,675,S,30906376,431,"3RD AVE & PIKE ST (431)",08:43:59,08:45:23
2016-05-02,6071,675,S,30906336,431,"3RD AVE & PIKE ST (431)",23:23:59,23:24:21
2016-05-02,6071,675,S,30906300,431,"3RD AVE & PIKE ST (431)",21:07:59,21:09:41
2016-05-02,6071,675,S,30906296,431,"3RD AVE & PIKE ST (431)",18:35:59,18:30:17
2016-05-02,6071,675,S,30906272,431,"3RD AVE & PIKE ST (431)",13:08:59,13:14:58
2016-05-02,6071,675,S,30906270,431,"3RD AVE & PIKE ST (431)",10:47:59,10:56:18
2016-05-02,6071,675,S,30906457,431,"3RD AVE & PIKE ST (431)",08:28:59,08:33:28
2016-05-02,6068,675,S,30906274,431,"3RD AVE & PIKE ST (431)",15:45:59,15:43:03
2016-05-02,6068,675,S,30906356,431,"3RD AVE & PIKE ST (431)",13:18:59,13:12:03
2016-05-02,6068,675,S,30906279,431,"3RD AVE & PIKE ST (431)",10:57:59,11:08:48
2016-05-02,6068,675,S,30906197,431,"3RD AVE & PIKE ST (431)",08:33:59,08:40:18
2016-05-02,6063,675,S,30906311,431,"3RD AVE & PIKE ST (431)",22:05:59,22:10:32
2016-05-02,6063,675,S,30906335,431,"3RD AVE & PIKE ST (431)",19:54:59,19:54:58
2016-05-02,6063,675,S,30906329,431,"3RD AVE & PIKE ST (431)",17:11:59,17:13:05
2016-05-02,6063,675,S,30906357,431,"3RD AVE & PIKE ST (431)",14:17:59,14:20:08
2016-05-02,6063,675,S,30906205,431,"3RD AVE & PIKE ST (431)",11:48:59,11:45:30
2016-05-02,6063,675,S,30906326,431,"3RD AVE & PIKE ST (431)",09:18:59,09:18:48
2016-05-02,6063,675,S,30906212,431,"3RD AVE & PIKE ST (431)",06:52:59,06:51:38
2016-05-02,6062,675,S,30906209,431,"3RD AVE & PIKE ST (431)",16:59:59,17:10:04
2016-05-02,6062,675,S,30906207,431,"3RD AVE & PIKE ST (431)",14:07:59,14:08:46
2016-05-02,6062,675,S,30906387,431,"3RD AVE & PIKE ST (431)",11:37:59,11:41:41
2016-05-02,6062,675,S,30906327,431,"3RD AVE & PIKE ST (431)",09:12:59,09:11:52
2016-05-02,6060,675,S,30906379,431,"3RD AVE & PIKE ST (431)",22:33:59,22:35:49
2016-05-02,6060,675,S,30906294,431,"3RD AVE & PIKE ST (431)",20:22:59,20:28:02
2016-05-02,6060,675,S,30906372,431,"3RD AVE & PIKE ST (431)",17:47:59,17:48:49
2016-05-02,6060,675,S,30906243,431,"3RD AVE & PIKE ST (431)",15:08:59,15:07:12
2016-05-02,6060,675,S,30906388,431,"3RD AVE & PIKE ST (431)",12:38:59,12:34:34
2016-05-02,6060,675,S,30906246,431,"3RD AVE & PIKE ST (431)",10:07:59,10:01:23
2016-05-02,6060,675,S,30906360,431,"3RD AVE & PIKE ST (431)",07:33:59,07:33:49
2016-05-02,6055,675,S,30906220,431,"3RD AVE & PIKE ST (431)",07:02:59,07:10:11
2016-05-02,6052,675,S,30906298,431,"3RD AVE & PIKE ST (431)",21:22:59,21:28:20
2016-05-02,6052,675,S,30906275,431,"3RD AVE & PIKE ST (431)",19:08:59,19:09:25
2016-05-02,6052,675,S,30906359,431,"3RD AVE & PIKE ST (431)",16:10:59,16:23:40
2016-05-02,6052,675,S,30906389,431,"3RD AVE & PIKE ST (431)",13:38:59,13:48:34
2016-05-02,6049,675,S,30906235,431,"3RD AVE & PIKE ST (431)",14:55:59,15:00:27
2016-05-02,6049,675,S,30906233,431,"3RD AVE & PIKE ST (431)",12:28:59,12:33:27
2016-05-02,6049,675,S,30906384,431,"3RD AVE & PIKE ST (431)",09:57:59,10:00:03
2016-05-02,6049,675,S,30906187,431,"3RD AVE & PIKE ST (431)",07:25:59,07:29:38
2016-05-02,6047,675,S,30906293,431,"3RD AVE & PIKE ST (431)",18:11:59,18:08:43
2016-05-02,6047,675,S,30906358,431,"3RD AVE & PIKE ST (431)",15:21:59,15:32:59
2016-05-02,6043,675,S,30906241,431,"3RD AVE & PIKE ST (431)",12:48:59,12:56:50
2016-05-02,6043,675,S,30906194,431,"3RD AVE & PIKE ST (431)",10:17:59,10:19:47
2016-05-02,6043,675,S,30906366,431,"3RD AVE & PIKE ST (431)",07:48:59,07:46:54
2016-05-01,6211,675,S,30909922,431,"3RD AVE & PIKE ST (431)",01:51:59,01:49:14
2016-05-01,6211,675,S,30909852,431,"3RD AVE & PIKE ST (431)",23:57:59,23:56:15
2016-05-01,6211,675,S,30909960,431,"3RD AVE & PIKE ST (431)",21:56:59,21:54:31
2016-05-01,6211,675,S,30909868,431,"3RD AVE & PIKE ST (431)",19:42:59,19:39:59
2016-05-01,6210,675,S,30909963,431,"3RD AVE & PIKE ST (431)",21:27:59,21:29:33
2016-05-01,6210,675,S,30909867,431,"3RD AVE & PIKE ST (431)",19:14:59,19:18:58
2016-05-01,6210,675,S,30909953,431,"3RD AVE & PIKE ST (431)",16:44:59,16:49:19
2016-05-01,6210,675,S,30909834,431,"3RD AVE & PIKE ST (431)",14:14:59,14:18:36
2016-05-01,6210,675,S,30909948,431,"3RD AVE & PIKE ST (431)",11:44:59,11:45:39
2016-05-01,6210,675,S,30909827,431,"3RD AVE & PIKE ST (431)",09:22:59,09:26:33
2016-05-01,6210,675,S,30909855,431,"3RD AVE & PIKE ST (431)",07:11:59,07:13:44
2016-05-01,6205,675,S,30909941,431,"3RD AVE & PIKE ST (431)",17:44:59,17:47:00
2016-05-01,6205,675,S,30909836,431,"3RD AVE & PIKE ST (431)",15:14:59,15:18:34
2016-05-01,6205,675,S,30909949,431,"3RD AVE & PIKE ST (431)",12:44:59,12:46:32
2016-05-01,6205,675,S,30909828,431,"3RD AVE & PIKE ST (431)",10:09:59,10:05:35
2016-05-01,6114,675,S,30909945,431,"3RD AVE & PIKE ST (431)",21:42:59,21:41:29
2016-05-01,6114,675,S,30909845,431,"3RD AVE & PIKE ST (431)",19:29:59,19:27:54
2016-05-01,6114,675,S,30909919,431,"3RD AVE & PIKE ST (431)",16:59:59,16:56:41
2016-05-01,6114,675,S,30909835,431,"3RD AVE & PIKE ST (431)",14:29:59,14:34:29
2016-05-01,6114,675,S,30909916,431,"3RD AVE & PIKE ST (431)",11:59:59,12:06:55
2016-05-01,6109,675,S,30909850,431,"3RD AVE & PIKE ST (431)",23:07:59,23:07:58
2016-05-01,6109,675,S,30909961,431,"3RD AVE & PIKE ST (431)",20:57:59,20:50:39
2016-05-01,6109,675,S,30909943,431,"3RD AVE & PIKE ST (431)",18:44:59,18:43:00
2016-05-01,6109,675,S,30909838,431,"3RD AVE & PIKE ST (431)",16:14:59,16:23:11
2016-05-01,6109,675,S,30909950,431,"3RD AVE & PIKE ST (431)",13:44:59,13:49:44
2016-05-01,6109,675,S,30909915,431,"3RD AVE & PIKE ST (431)",11:12:59,11:18:58
2016-05-01,6092,675,S,30909843,431,"3RD AVE & PIKE ST (431)",18:29:59,18:27:01
2016-05-01,6092,675,S,30909837,431,"3RD AVE & PIKE ST (431)",15:59:59,16:14:35
2016-05-01,6092,675,S,30909833,431,"3RD AVE & PIKE ST (431)",13:29:59,13:30:52
2016-05-01,6092,675,S,30909860,431,"3RD AVE & PIKE ST (431)",10:56:59,11:00:14
2016-05-01,6092,675,S,30909858,431,"3RD AVE & PIKE ST (431)",08:42:59,08:49:12
2016-05-01,6092,675,S,30909825,431,"3RD AVE & PIKE ST (431)",06:10:59,06:12:19
2016-05-01,6083,675,S,30909863,431,"3RD AVE & PIKE ST (431)",13:59:59,13:59:01
2016-05-01,6083,675,S,30909861,431,"3RD AVE & PIKE ST (431)",11:27:59,11:41:43
2016-05-01,6083,675,S,30909826,431,"3RD AVE & PIKE ST (431)",09:07:59,09:11:00
2016-05-01,6083,675,S,30909869,431,"3RD AVE & PIKE ST (431)",06:40:59,06:42:57
2016-05-01,6079,675,S,30909853,431,"3RD AVE & PIKE ST (431)",00:27:59,00:24:23
2016-05-01,6079,675,S,30909849,431,"3RD AVE & PIKE ST (431)",22:24:59,22:24:06
2016-05-01,6079,675,S,30909944,431,"3RD AVE & PIKE ST (431)",20:12:59,20:17:20
2016-05-01,6073,675,S,30909924,431,"3RD AVE & PIKE ST (431)",02:57:59,02:57:19
2016-05-01,6073,675,S,30909854,431,"3RD AVE & PIKE ST (431)",00:57:59,00:58:33
2016-05-01,6073,675,S,30909955,431,"3RD AVE & PIKE ST (431)",22:52:59,22:53:43
2016-05-01,6073,675,S,30909942,431,"3RD AVE & PIKE ST (431)",20:42:59,20:42:34
2016-05-01,6071,675,S,30909958,431,"3RD AVE & PIKE ST (431)",22:37:59,22:36:25
2016-05-01,6071,675,S,30909846,431,"3RD AVE & PIKE ST (431)",20:27:59,20:45:24
2016-05-01,6071,675,S,30909842,431,"3RD AVE & PIKE ST (431)",18:14:59,18:16:08
2016-05-01,6071,675,S,30909952,431,"3RD AVE & PIKE ST (431)",15:44:59,15:44:16
2016-05-01,6071,675,S,30909832,431,"3RD AVE & PIKE ST (431)",13:14:59,13:15:59
2016-05-01,6071,675,S,30909947,431,"3RD AVE & PIKE ST (431)",10:39:59,10:39:48
2016-05-01,6071,675,S,30909857,431,"3RD AVE & PIKE ST (431)",08:11:59,08:13:39
2016-05-01,6067,675,S,30909841,431,"3RD AVE & PIKE ST (431)",17:59:59,17:55:01
2016-05-01,6067,675,S,30909865,431,"3RD AVE & PIKE ST (431)",15:29:59,15:33:44
2016-05-01,6067,675,S,30909862,431,"3RD AVE & PIKE ST (431)",12:59:59,13:04:27
2016-05-01,6067,675,S,30909829,431,"3RD AVE & PIKE ST (431)",10:24:59,10:30:56
2016-05-01,6055,675,S,30909851,431,"3RD AVE & PIKE ST (431)",23:27:59,23:26:31
2016-05-01,6055,675,S,30909847,431,"3RD AVE & PIKE ST (431)",21:12:59,21:10:57
2016-05-01,6055,675,S,30909844,431,"3RD AVE & PIKE ST (431)",18:59:59,19:15:46
2016-05-01,6055,675,S,30909866,431,"3RD AVE & PIKE ST (431)",16:29:59,16:29:43
2016-05-01,6051,675,S,30909839,431,"3RD AVE & PIKE ST (431)",17:14:59,17:22:43
2016-05-01,6051,675,S,30909951,431,"3RD AVE & PIKE ST (431)",14:44:59,14:48:00
2016-05-01,6051,675,S,30909830,431,"3RD AVE & PIKE ST (431)",12:14:59,12:09:40
2016-05-01,6051,675,S,30909946,431,"3RD AVE & PIKE ST (431)",09:37:59,09:37:41
2016-05-01,6042,675,S,30909848,431,"3RD AVE & PIKE ST (431)",22:09:59,22:05:56
2016-05-01,6042,675,S,30909959,431,"3RD AVE & PIKE ST (431)",19:57:59,19:59:12
2016-05-01,6042,675,S,30909840,431,"3RD AVE & PIKE ST (431)",17:29:59,17:29:26
2016-05-01,6042,675,S,30909864,431,"3RD AVE & PIKE ST (431)",14:59:59,15:02:59
2016-05-01,6042,675,S,30909831,431,"3RD AVE & PIKE ST (431)",12:29:59,12:40:17
2016-05-01,6042,675,S,30909859,431,"3RD AVE & PIKE ST (431)",09:53:59,09:58:56
2016-05-01,6042,675,S,30909856,431,"3RD AVE & PIKE ST (431)",07:41:59,07:43:49
2016-05-01,6042,675,S,30909824,431,"3RD AVE & PIKE ST (431)",05:40:59,05:38:33
2016-04-30,6216,675,S,30908435,431,"3RD AVE & PIKE ST (431)",16:59:59,17:04:19
2016-04-30,6216,675,S,30908428,431,"3RD AVE & PIKE ST (431)",14:35:59,14:38:54
2016-04-30,6216,675,S,30908544,431,"3RD AVE & PIKE ST (431)",11:47:59,11:52:16
2016-04-30,6214,675,S,30908446,431,"3RD AVE & PIKE ST (431)",21:27:59,21:26:59
2016-04-30,6214,675,S,30908469,431,"3RD AVE & PIKE ST (431)",19:12:59,19:14:31
2016-04-30,6214,675,S,30908548,431,"3RD AVE & PIKE ST (431)",16:47:59,16:53:26
2016-04-30,6214,675,S,30908539,431,"3RD AVE & PIKE ST (431)",14:23:59,14:34:38
2016-04-30,6208,675,S,30908420,431,"3RD AVE & PIKE ST (431)",11:59:59,12:01:41
2016-04-30,6208,675,S,30908410,431,"3RD AVE & PIKE ST (431)",07:24:59,07:25:39
2016-04-30,6207,675,S,30908554,431,"3RD AVE & PIKE ST (431)",02:57:59,02:58:46
2016-04-30,6207,675,S,30908453,431,"3RD AVE & PIKE ST (431)",00:57:59,00:58:51
2016-04-30,6207,675,S,30908449,431,"3RD AVE & PIKE ST (431)",22:52:59,22:59:56
2016-04-30,6207,675,S,30908445,431,"3RD AVE & PIKE ST (431)",20:42:59,20:52:22
2016-04-30,6206,675,S,30908450,431,"3RD AVE & PIKE ST (431)",23:07:59,23:07:53
2016-04-30,6206,675,S,30908568,431,"3RD AVE & PIKE ST (431)",20:57:59,20:52:19
2016-04-30,6206,675,S,30908468,431,"3RD AVE & PIKE ST (431)",18:46:59,18:45:17
2016-04-30,6206,675,S,30908434,431,"3RD AVE & PIKE ST (431)",16:23:59,16:29:43
2016-04-30,6206,675,S,30908463,431,"3RD AVE & PIKE ST (431)",13:47:59,13:49:41
2016-04-30,6206,675,S,30908419,431,"3RD AVE & PIKE ST (431)",11:23:59,11:26:38
2016-04-30,6205,675,S,30908427,431,"3RD AVE & PIKE ST (431)",14:11:59,14:10:59
2016-04-30,6205,675,S,30908461,431,"3RD AVE & PIKE ST (431)",11:35:59,11:38:36
2016-04-30,6205,675,S,30908413,431,"3RD AVE & PIKE ST (431)",08:59:59,09:05:17
2016-04-30,6205,675,S,30908409,431,"3RD AVE & PIKE ST (431)",06:52:59,06:56:00
2016-04-30,6201,675,S,30908440,431,"3RD AVE & PIKE ST (431)",18:31:59,18:35:55
2016-04-30,6201,675,S,30908545,431,"3RD AVE & PIKE ST (431)",15:59:59,16:10:57
2016-04-30,6201,675,S,30908536,431,"3RD AVE & PIKE ST (431)",13:23:59,13:36:00
2016-04-30,6099,675,S,30908560,431,"3RD AVE & PIKE ST (431)",23:27:59,23:29:46
2016-04-30,6099,675,S,30908559,431,"3RD AVE & PIKE ST (431)",21:12:59,21:19:51
2016-04-30,6099,675,S,30908441,431,"3RD AVE & PIKE ST (431)",19:00:59,19:05:23
2016-04-30,6099,675,S,30908466,431,"3RD AVE & PIKE ST (431)",16:35:59,16:34:30
2016-04-30,6099,675,S,30908426,431,"3RD AVE & PIKE ST (431)",13:59:59,14:04:19
2016-04-30,6093,675,S,30908452,431,"3RD AVE & PIKE ST (431)",00:27:59,00:27:51
2016-04-30,6093,675,S,30908448,431,"3RD AVE & PIKE ST (431)",22:23:59,22:22:59
2016-04-30,6093,675,S,30908443,431,"3RD AVE & PIKE ST (431)",20:12:59,20:17:12
2016-04-30,6093,675,S,30908438,431,"3RD AVE & PIKE ST (431)",17:47:59,17:49:16
2016-04-30,6093,675,S,30908431,431,"3RD AVE & PIKE ST (431)",15:23:59,15:29:14
2016-04-30,6093,675,S,30908462,431,"3RD AVE & PIKE ST (431)",12:47:59,12:56:01
2016-04-30,6093,675,S,30908411,431,"3RD AVE & PIKE ST (431)",07:54:59,07:57:43
2016-04-30,6093,675,S,30908407,431,"3RD AVE & PIKE ST (431)",05:45:59,05:50:35
2016-04-30,6092,675,S,30908563,431,"3RD AVE & PIKE ST (431)",22:37:59,22:39:56
2016-04-30,6092,675,S,30908444,431,"3RD AVE & PIKE ST (431)",20:27:59,20:29:15
2016-04-30,6092,675,S,30908549,431,"3RD AVE & PIKE ST (431)",18:01:59,18:08:22
2016-04-30,6092,675,S,30908465,431,"3RD AVE & PIKE ST (431)",15:35:59,15:38:52
2016-04-30,6092,675,S,30908423,431,"3RD AVE & PIKE ST (431)",12:59:59,12:57:22
2016-04-30,6092,675,S,30908408,431,"3RD AVE & PIKE ST (431)",06:12:59,06:10:48
2016-04-30,6082,675,S,30908561,431,"3RD AVE & PIKE ST (431)",22:10:59,22:06:04
2016-04-30,6082,675,S,30908562,431,"3RD AVE & PIKE ST (431)",19:57:59,19:51:56
2016-04-30,6082,675,S,30908467,431,"3RD AVE & PIKE ST (431)",17:35:59,17:31:02
2016-04-30,6082,675,S,30908430,431,"3RD AVE & PIKE ST (431)",15:11:59,15:07:43
2016-04-30,6082,675,S,30908422,431,"3RD AVE & PIKE ST (431)",12:35:59,12:35:56
2016-04-30,6075,675,S,30908439,431,"3RD AVE & PIKE ST (431)",18:16:59,18:14:44
2016-04-30,6075,675,S,30908432,431,"3RD AVE & PIKE ST (431)",15:47:59,15:44:06
2016-04-30,6075,675,S,30908424,431,"3RD AVE & PIKE ST (431)",13:11:59,13:07:04
2016-04-30,6067,675,S,30908437,431,"3RD AVE & PIKE ST (431)",17:23:59,17:24:23
2016-04-30,6067,675,S,30908429,431,"3RD AVE & PIKE ST (431)",14:59:59,15:06:50
2016-04-30,6067,675,S,30908538,431,"3RD AVE & PIKE ST (431)",12:23:59,12:33:30
2016-04-30,6056,675,S,30908433,431,"3RD AVE & PIKE ST (431)",16:11:59,16:09:44
2016-04-30,6056,675,S,30908425,431,"3RD AVE & PIKE ST (431)",13:35:59,13:33:19
2016-04-30,6056,675,S,30908471,431,"3RD AVE & PIKE ST (431)",06:32:59,06:34:59
2016-04-30,6048,675,S,30908447,431,"3RD AVE & PIKE ST (431)",21:41:59,21:46:55
2016-04-30,6048,675,S,30908442,431,"3RD AVE & PIKE ST (431)",19:27:59,19:26:56
2016-04-30,6048,675,S,30908436,431,"3RD AVE & PIKE ST (431)",17:11:59,17:10:37
2016-04-30,6048,675,S,30908464,431,"3RD AVE & PIKE ST (431)",14:47:59,14:49:36
2016-04-30,6048,675,S,30908421,431,"3RD AVE & PIKE ST (431)",12:11:59,12:05:21
2016-04-30,6047,675,S,30908555,431,"3RD AVE & PIKE ST (431)",01:51:59,01:47:53
2016-04-30,6047,675,S,30908451,431,"3RD AVE & PIKE ST (431)",23:57:59,23:57:10
2016-04-30,6047,675,S,30908567,431,"3RD AVE & PIKE ST (431)",21:56:59,21:51:49
2016-04-30,6047,675,S,30908470,431,"3RD AVE & PIKE ST (431)",19:42:59,19:40:07
2016-04-29,6215,675,S,30906274,431,"3RD AVE & PIKE ST (431)",15:45:59,15:52:09
2016-04-29,6215,675,S,30906356,431,"3RD AVE & PIKE ST (431)",13:18:59,13:16:55
2016-04-29,6215,675,S,30906279,431,"3RD AVE & PIKE ST (431)",10:57:59,10:56:24
2016-04-29,6215,675,S,30906197,431,"3RD AVE & PIKE ST (431)",08:33:59,08:31:48
2016-04-29,6211,675,S,0,431,"3RD AVE & PIKE ST (431)",NULL,17:27:59
2016-04-29,6210,675,S,30906332,431,"3RD AVE & PIKE ST (431)",21:37:59,21:45:14
2016-04-29,6210,675,S,30906303,431,"3RD AVE & PIKE ST (431)",19:30:59,19:46:51
2016-04-29,6210,675,S,30906200,431,"3RD AVE & PIKE ST (431)",08:54:59,08:55:26
2016-04-29,6210,675,S,30906201,431,"3RD AVE & PIKE ST (431)",06:31:59,06:38:56
2016-04-29,6208,675,S,30906355,431,"3RD AVE & PIKE ST (431)",12:18:59,12:21:49
2016-04-29,6208,675,S,30906239,431,"3RD AVE & PIKE ST (431)",09:47:59,09:56:24
2016-04-29,6208,675,S,30906245,431,"3RD AVE & PIKE ST (431)",07:53:59,07:56:57
2016-04-29,6204,675,S,30906219,431,"3RD AVE & PIKE ST (431)",17:23:59,17:24:37
2016-04-29,6204,675,S,30906257,431,"3RD AVE & PIKE ST (431)",14:41:59,14:46:32
2016-04-29,6204,675,S,30906255,431,"3RD AVE & PIKE ST (431)",12:08:59,12:15:33
2016-04-29,6204,675,S,30906231,431,"3RD AVE & PIKE ST (431)",09:33:59,09:38:28
2016-04-29,6204,675,S,30906361,431,"3RD AVE & PIKE ST (431)",07:18:59,07:21:54
2016-04-29,6111,675,S,30906289,431,"3RD AVE & PIKE ST (431)",16:23:59,16:27:49
2016-04-29,6111,675,S,30906287,431,"3RD AVE & PIKE ST (431)",13:47:59,13:57:10
2016-04-29,6111,675,S,30906354,431,"3RD AVE & PIKE ST (431)",11:17:59,11:20:07
2016-04-29,6111,675,S,30906362,431,"3RD AVE & PIKE ST (431)",08:48:59,08:49:46
2016-04-29,6094,675,S,30906209,431,"3RD AVE & PIKE ST (431)",16:59:59,17:25:17
2016-04-29,6094,675,S,30906207,431,"3RD AVE & PIKE ST (431)",14:07:59,14:20:19
2016-04-29,6094,675,S,30906387,431,"3RD AVE & PIKE ST (431)",11:37:59,11:52:02
2016-04-29,6094,675,S,30906327,431,"3RD AVE & PIKE ST (431)",09:12:59,09:15:08
2016-04-29,6092,675,S,30906375,431,"3RD AVE & PIKE ST (431)",18:46:59,18:45:05
2016-04-29,6092,675,S,30906181,431,"3RD AVE & PIKE ST (431)",15:57:59,16:01:14
2016-04-29,6092,675,S,30906281,431,"3RD AVE & PIKE ST (431)",13:28:59,13:21:06
2016-04-29,6092,675,S,30906285,431,"3RD AVE & PIKE ST (431)",11:07:59,11:09:50
2016-04-29,6092,675,S,30906376,431,"3RD AVE & PIKE ST (431)",08:43:59,09:02:58
2016-04-29,6086,675,S,30906330,431,"3RD AVE & PIKE ST (431)",17:59:59,18:03:43
2016-04-29,6086,675,S,30906277,431,"3RD AVE & PIKE ST (431)",08:23:59,08:25:02
2016-04-29,6084,675,S,30906217,431,"3RD AVE & PIKE ST (431)",14:27:59,14:32:56
2016-04-29,6084,675,S,30906215,431,"3RD AVE & PIKE ST (431)",11:58:59,11:58:15
2016-04-29,6084,675,S,30906253,431,"3RD AVE & PIKE ST (431)",09:25:59,09:30:04
2016-04-29,6084,675,S,30906229,431,"3RD AVE & PIKE ST (431)",07:09:59,07:08:24
2016-04-29,6084,675,S,30906185,431,"3RD AVE & PIKE ST (431)",05:08:59,05:08:12
2016-04-29,6083,675,S,30906336,431,"3RD AVE & PIKE ST (431)",23:23:59,23:33:32
2016-04-29,6083,675,S,30906300,431,"3RD AVE & PIKE ST (431)",21:07:59,21:13:28
2016-04-29,6083,675,S,30906296,431,"3RD AVE & PIKE ST (431)",18:35:59,18:44:47
2016-04-29,6083,675,S,30906386,431,"3RD AVE & PIKE ST (431)",10:37:59,10:36:29
2016-04-29,6083,675,S,30906268,431,"3RD AVE & PIKE ST (431)",08:13:59,08:15:25
2016-04-29,6082,675,S,30906308,431,"3RD AVE & PIKE ST (431)",19:18:59,19:21:51
2016-04-29,6082,675,S,30906227,431,"3RD AVE & PIKE ST (431)",16:35:59,16:43:39
2016-04-29,6082,675,S,30906225,431,"3RD AVE & PIKE ST (431)",13:57:59,13:58:42
2016-04-29,6082,675,S,30906223,431,"3RD AVE & PIKE ST (431)",11:27:59,11:23:42
2016-04-29,6082,675,S,30906463,431,"3RD AVE & PIKE ST (431)",09:06:59,09:13:22
2016-04-29,6080,675,S,30906272,431,"3RD AVE & PIKE ST (431)",13:08:59,13:08:44
2016-04-29,6080,675,S,30906270,431,"3RD AVE & PIKE ST (431)",10:47:59,10:51:18
2016-04-29,6080,675,S,30906457,431,"3RD AVE & PIKE ST (431)",08:28:59,08:28:00
2016-04-29,6077,675,S,30906311,431,"3RD AVE & PIKE ST (431)",22:05:59,22:09:13
